BUSSINES NAME;CUIT;SUB ITEMS - U.P. U$S;SUB ITEMS - U.P. CURRENCY;SUB ITEMS - QUANTITY;SUB ITEMS - FOB U$S;SUB ITEMS - FOB CURRENCY;SHIPMENT CURRENCY;COUNTRY OF ORIGIN ;COUNTRY OF PROVENANCE;CUSTOMS;TRANSPORTATION;DATE;SHIPPING;ITEM;SUB ITEMS - SUBITEM;TARIFF POSITION;POSITION DESCRIPTION;QUANTITY SUBITEMS;SUB ITEMS - ITEM CODE;SUB ITEMS - SUFFIXES;DOCUMENT TYPE;SHIPMENT TYPE;DESTINATION TYPE;HARBOR;FOB VALUE U$S;VALUE FOB CURRENCY;AVERAGE U.P. U$S;AVERAGE U.P. CURRENCY;FREIGHT VALUE U$S;VALUE FREIGHT CURRENCY;INSURANCE VALUE U$S;CURRENCY INSURANCE VALUE;CIF VALUE U$S;EXCHANGE RATE;AMOUNT VALUE;MEASUREMENT;VALUE QUANTITY KILOS;TAXABLE INCOME;MOMENT DATE;FOB CURRENCY;NET KGS VALUE;BRANCH;DECLARATION STATUS;CONDITION;CONDITION OF SALE;ITEM TYPE;WRITES
ADIDAS ARGENTINA S A;30685140221;14.35;14.35;50;717.68;717.68;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;12;0;6402.19.00.599N;LOS DEMÁS;;FY3256;ADIDAS (CC00) - (CE00) - (NA02) SUPERIOR AL NUMERO 34 E INFERIOR O IGUAL AL NUMERO 40, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;717.68;717.68;14.35;14.35;27.28;1694.85;27.28;27.28;772.24;1;50;PARES;0;0;31/12/2021;DOL;22.76;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 313.00 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;14.35;14.35;62;889.91;889.91;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;11;0;6402.19.00.599N;LOS DEMÁS;;FY3256;ADIDAS (CC00) - (CE00) - (NA01) INFERIOR O IGUAL AL NUMERO 34, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;889.91;889.91;14.35;14.35;33.83;2101.59;33.83;33.83;957.57;1;62;PARES;0;0;31/12/2021;DOL;28.22;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 388.12 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.36;10.36;63;652.9;652.9;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;10;0;6402.19.00.599N;LOS DEMÁS;;EF7244;ADIDAS (CC00) - (CE01) MASCULINO. - (NA02) SUPERIOR AL NUMERO 34 E INFERIOR O IGUAL AL NUMERO 40, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;652.9;652.9;10.36;10.36;24.82;1541.87;24.82;24.82;702.54;1;63;PARES;0;0;31/12/2021;DOL;41.9;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 293.77 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.36;10.36;2;20.73;20.73;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;9;0;6402.19.00.599N;LOS DEMÁS;;EF7244;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;20.73;20.73;10.36;10.36;0.79;48.96;0.79;0.79;22.31;1;2;PARES;0;0;31/12/2021;DOL;1.33;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 9.32 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.36;10.36;106;1098.53;1098.53;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;8;0;6402.19.00.599N;LOS DEMÁS;;EF7244;ADIDAS (CC00) - (CE01) MASCULINO. - (NA03) SUPERIOR AL NUMERO 40 E INFERIOR O IGUAL AL NUMERO 45, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1098.53;1098.53;10.36;10.36;41.76;2594.26;41.76;41.76;1182.05;1;106;PARES;0;0;31/12/2021;DOL;70.49;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 494.28 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;11.75;11.75;52;610.97;610.97;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;7;0;6402.99.90.290D;LOS DEMÁS;;FY6914;ADIDAS (CC00) - (CE00) - (NA02) SUPERIOR AL NÚMERO 34 E INFERIOR O IGUAL AL NÚMERO 40, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;610.97;610.97;11.75;11.75;23.23;1442.85;23.23;23.23;657.43;1;52;PARES;0;0;31/12/2021;DOL;24.9;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 318.47 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;11.75;11.75;67;787.22;787.22;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;6;0;6402.99.90.290D;LOS DEMÁS;;FY6914;ADIDAS (CC00) - (CE00) - (NA01) INFERIOR O IGUAL AL NÚMERO 34, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;787.22;787.22;11.75;11.75;29.93;1859.08;29.93;29.93;847.08;1;67;PARES;0;0;31/12/2021;DOL;32.09;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 410.33 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;6.8;6.8;137;932.15;932.15;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;5;0;6402.99.90.922Y;;;H00160;ADIDAS (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;932.15;932.15;6.8;6.8;35.44;2201.34;35.44;35.44;1003.03;1;137;PARES;0;0;31/12/2021;DOL;44.44;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 488.70 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;6.8;6.8;116;789.26;789.26;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;4;0;6402.99.90.912V;;;H00160;ADIDAS (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;789.26;789.26;6.8;6.8;30;1863.89;30;30;849.26;1;116;PARES;0;0;31/12/2021;DOL;37.63;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 413.78 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;17.59;17.59;37;650.74;650.74;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;3;0;6402.19.00.599N;LOS DEMÁS;;FY3271;ADIDAS (CC00) - (CE00) - (NA02) SUPERIOR AL NUMERO 34 E INFERIOR O IGUAL AL NUMERO 40, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;650.74;650.74;17.59;17.59;24.74;1536.77;24.74;24.74;700.22;1;37;PARES;0;0;31/12/2021;DOL;24.82;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 287.23 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;17.59;17.59;4;70.35;70.35;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;2;0;6402.19.00.599N;LOS DEMÁS;;FY3271;ADIDAS (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;70.35;70.35;17.59;17.59;2.67;166.14;2.67;2.67;75.69;1;4;PARES;0;0;31/12/2021;DOL;2.68;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 31.05 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;17.59;17.59;59;1037.66;1037.66;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;1;0;6402.19.00.599N;LOS DEMÁS;;FY3271;ADIDAS (CC00) - (CE00) - (NA03) SUPERIOR AL NUMERO 40 E INFERIOR O IGUAL AL NUMERO 45, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1037.66;1037.66;17.59;17.59;39.45;2450.51;39.45;39.45;1116.56;1;59;PARES;0;0;31/12/2021;DOL;39.57;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 458.01 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.2;10.2;27;275.28;275.28;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;21;0;6404.11.00.290U;LOS DEMÁS;;FX6400;ADIDAS (CC00) - (CE00) - (NA02) SUPERIOR AL NUMERO 34 E INFERIOR O IGUAL AL NUMERO 40, O SUS EQUIVALENTES. - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;275.28;275.28;10.2;10.2;2.52;658.85;2.52;2.52;280.32;1;27;PARES;0;0;31/12/2021;DOL;12.66;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 126.93 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.2;10.2;245;2497.9;2497.9;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;20;0;6404.11.00.290U;LOS DEMÁS;;FX6400;ADIDAS (CC00) - (CE00) - (NA01) INFERIOR O IGUAL AL NUMERO 34, O SUS EQUIVALENTES. - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;2497.9;2497.9;10.2;10.2;22.9;5978.42;22.9;22.9;2543.7;1;245;PARES;0;0;31/12/2021;DOL;114.85;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1151.70 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.2;10.2;27;275.27;275.27;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;19;0;6404.11.00.290U;LOS DEMÁS;;FX6400;ADIDAS (CC00) - (CE00) - (NA01) INFERIOR O IGUAL AL NUMERO 34, O SUS EQUIVALENTES. - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;275.27;275.27;10.2;10.2;2.52;658.83;2.52;2.52;280.31;1;27;PARES;0;0;31/12/2021;DOL;12.66;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 126.92 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;0.09;0.09;200;18.76;18.76;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;18;0;6307.90.90.900Q;LOS DEMÁS;;;ADIDAS FX6405;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;18.76;18.76;0.09;0.09;0.17;44.9;0.17;0.17;19.1;1;200;PARES;0;0;31/12/2021;DOL;2;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 7.32 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;8.57;8.57;122;1045.38;1045.38;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;17;0;6404.11.00.290U;LOS DEMÁS;;FX6405;ADIDAS (CC00) - (CE00) - (NA01) INFERIOR O IGUAL AL NUMERO 34, O SUS EQUIVALENTES. - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1045.38;1045.38;8.57;8.57;9.58;2501.99;9.58;9.58;1064.54;1;122;PARES;0;0;31/12/2021;DOL;46.06;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 757.98 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;8.57;8.57;72;616.95;616.95;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;16;0;6404.19.00.912F;;;FX6405;ADIDAS (CC00) - (CE00) - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;616.95;616.95;8.57;8.57;5.65;1476.59;5.65;5.65;628.25;1;72;PARES;0;0;31/12/2021;DOL;28.77;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 423.86 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;8.57;8.57;6;51.41;51.41;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;15;0;6404.19.00.912F;;;FX6405;ADIDAS (CC00) - (CE00) - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;51.41;51.41;8.57;8.57;0.47;123.04;0.47;0.47;52.35;1;6;PARES;0;0;31/12/2021;DOL;2.82;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 35.32 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;61;741.7;741.7;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;14;0;6402.99.90.932B;;;H04322;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;741.7;741.7;12.16;12.16;6.8;1775.17;6.8;6.8;755.3;1;61;PARES;0;0;31/12/2021;DOL;34.1;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 321.96 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;126;1532.03;1532.03;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;13;0;6402.99.90.942E;;;H04322;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1532.03;1532.03;12.16;12.16;14.04;3666.73;14.04;14.04;1560.11;1;126;PARES;0;0;31/12/2021;DOL;70.44;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 665.05 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;19;231.02;231.02;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;12;0;6402.99.90.942E;;;H04322;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;231.02;231.02;12.16;12.16;2.12;552.92;2.12;2.12;235.26;1;19;PARES;0;0;31/12/2021;DOL;10.62;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 100.29 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;42;510.68;510.68;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;11;0;6402.99.90.932B;;;H04322;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;510.68;510.68;12.16;12.16;4.68;1222.25;4.68;4.68;520.04;1;42;PARES;0;0;31/12/2021;DOL;23.48;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 226.96 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;3;36.48;36.48;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;10;0;6402.99.90.992W;;;H04322;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;36.48;36.48;12.16;12.16;0.33;87.31;0.33;0.33;37.14;1;3;PARES;0;0;31/12/2021;DOL;1.68;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 16.22 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;77;936.24;936.24;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;9;0;6402.99.90.942E;;;H04322;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;936.24;936.24;12.16;12.16;8.58;2240.78;8.58;8.58;953.4;1;77;PARES;0;0;31/12/2021;DOL;43.05;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 416.09 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;16;194.54;194.54;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;8;0;6402.99.90.942E;;;H04322;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;194.54;194.54;12.16;12.16;1.78;465.61;1.78;1.78;198.1;1;16;PARES;0;0;31/12/2021;DOL;8.94;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 86.46 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.29;12.29;10;122.95;122.95;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;7;0;6404.19.00.932M;;;S23963;ADIDAS (CC00) - (CE00) - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;122.95;122.95;12.29;12.29;1.13;294.27;1.13;1.13;125.21;1;10;PARES;0;0;31/12/2021;DOL;5.65;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 55.07 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.3;12.3;100;1229.55;1229.55;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;6;0;6404.19.00.922J;;;S23963;ADIDAS (CC00) - (CE00) - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1229.55;1229.55;12.3;12.3;11.27;2942.78;11.27;11.27;1252.09;1;100;PARES;0;0;31/12/2021;DOL;56.53;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 550.68 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.3;12.3;12;147.55;147.55;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;5;0;6404.19.00.922J;;;S23963;ADIDAS (CC00) - (CE00) - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;147.55;147.55;12.3;12.3;1.35;353.14;1.35;1.35;150.25;1;12;PARES;0;0;31/12/2021;DOL;6.78;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 66.08 - BASE: 0.00 - COEFIECIENTE: 0.00
